DateTime,TimeSSM,Status,DataStatus,PartCt,HistSum,PartCon,BL,BLTH,STD,MaxSTD,P,TofP, PumpLife_hrs,WidthSTD,AveWidth, POPS_Flow, PumpFB, LDTemp, LaserFB, LD_Mon, Temp, BatV, Laser_Current, Flow_Set,BL_Start,TH_Mult,nbins,logmin,logmax,Skip_Save,MinPeakPts,MaxPeakPts,RawPts,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100,b101,b102,b103,b104,b105,b106,b107,b108,b109,b110,b111,b112,b113,b114,b115,b116,b117,b118,b119,b120,b121,b122,b123,b124,b125,b126,b127,b128,b129,b130,b131,b132,b133,b134,b135,b136,b137,b138,b139,b140,b141,b142,b143,b144,b145,b146,b147,b148,b149,b150,b151,b152,b153,b154,b155,b156,b157,b158,b159,b160,b161,b162,b163,b164,b165,b166,b167,b168,b169,b170,b171,b172,b173,b174,b175,b176,b177,b178,b179,b180,b181,b182,b183,b184,b185,b186,b187,b188,b189,b190,b191,b192,b193,b194,b195,b196,b197,b198,b199
1688690293.133,2293.1334,3,0,432,432,146.50,2521,2567,15.09,19.52,977.98,37.39,341.59,23.13,46.71,2.95,269.89,38.97,600.44,1007.03,28.31,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,1,1,0,1,0,2,1,2,0,2,2,4,0,3,2,0,1,1,0,2,0,0,3,2,0,1,3,1,3,0,2,2,2,1,3,2,5,1,1,1,3,3,2,1,1,1,1,6,1,0,2,1,0,0,3,1,2,1,1,1,0,0,1,1,0,1,3,1,2,1,3,2,1,0,3,4,4,3,3,3,2,2,1,2,3,1,0,0,0,0,1,0,1,0,1,0,1,1,3,1,3,0,1,8,9,18,18,18,33,29,30,28,19,21,12,7,3,0,2,2,3,2,2,1,2,1,0,1,1,3,1,0,0,2,0,1,2,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690294.134,2294.1336,3,0,387,387,129.06,2519,2567,15.88,19.17,977.99,37.38,341.59,21.23,46.69,3.00,272.97,39.07,600.44,1005.27,28.33,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,1,0,1,2,0,0,1,0,1,1,3,2,1,1,0,1,0,0,2,1,2,1,2,0,0,0,2,0,0,1,0,1,0,2,1,1,2,2,0,1,3,0,3,0,0,2,2,4,5,5,1,0,0,0,1,3,2,1,2,0,0,2,1,1,0,0,1,0,1,2,2,0,1,1,3,3,3,2,1,0,5,3,1,0,0,0,1,0,0,0,2,0,0,4,1,0,1,1,0,0,3,0,5,10,16,18,26,33,32,21,28,29,14,8,4,2,1,0,0,0,1,0,1,3,1,1,1,1,1,3,1,2,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690295.134,2295.1337,3,0,429,429,144.84,2520,2568,15.74,18.43,978.09,37.40,341.59,20.67,45.75,2.96,273.41,39.09,600.44,1006.15,28.36,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,1,0,0,2,0,2,1,1,1,1,2,1,3,2,2,2,2,1,2,1,0,1,1,2,2,3,3,1,1,1,1,2,3,1,1,4,5,1,3,1,1,1,0,1,0,1,1,0,2,1,2,0,1,0,2,1,0,0,1,2,0,0,2,3,1,1,2,0,0,1,1,2,0,1,1,3,3,4,3,1,2,2,1,2,2,0,0,2,2,0,1,0,1,2,2,1,0,0,0,1,0,2,4,4,9,8,17,17,24,23,36,24,21,21,22,15,6,2,1,1,1,1,0,0,2,2,4,0,2,1,5,1,2,2,1,1,6,2,0,1,0,0,0,0,2,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690296.134,2296.1339,3,0,447,447,149.99,2519,2569,16.49,18.64,977.96,37.41,341.59,24.55,48.88,2.98,272.97,39.07,602.64,1006.15,28.36,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,0,1,1,1,2,0,1,3,1,3,1,1,6,0,2,2,2,0,1,1,2,2,0,1,0,1,0,1,3,1,1,2,2,2,0,3,1,2,2,0,3,2,0,4,2,2,0,1,1,1,2,5,2,1,2,0,3,0,2,2,0,0,1,1,0,2,2,2,2,2,5,2,2,4,6,7,7,2,5,3,2,1,1,3,0,3,0,1,1,0,1,2,0,0,1,1,1,0,0,0,0,4,6,9,18,24,22,22,30,28,26,30,12,11,5,0,0,1,0,2,3,0,1,4,2,0,3,1,2,2,2,1,0,1,2,2,0,2,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690297.134,2297.1335,3,0,428,428,146.58,2520,2570,16.72,18.50,978.08,37.43,341.59,22.69,48.48,2.92,274.73,39.05,596.48,1005.27,28.33,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,0,1,0,1,0,2,0,1,0,3,0,1,2,1,1,5,1,2,2,0,1,2,2,1,3,2,1,1,1,1,2,1,0,1,1,2,3,1,0,0,2,5,1,2,0,1,1,1,1,0,3,0,0,2,0,1,2,0,4,0,4,0,1,5,0,5,1,3,0,4,2,2,3,0,3,3,4,3,2,0,3,3,3,1,3,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,4,10,9,24,28,35,21,27,26,18,21,17,12,1,1,1,1,1,1,1,2,0,1,1,1,0,4,1,2,1,3,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690298.134,2298.1338,3,0,424,424,140.29,2520,2566,15.34,18.42,978.02,37.44,341.59,20.94,47.01,3.02,276.92,39.05,600.00,1005.71,28.33,11.38,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,1,0,0,0,0,1,0,1,1,1,1,3,2,0,1,2,1,3,0,1,0,3,0,2,2,0,2,3,0,1,0,3,3,1,2,3,2,0,1,0,3,2,1,1,1,4,0,0,1,1,0,1,2,3,4,1,1,2,2,2,2,0,1,2,2,1,2,3,0,1,1,3,4,2,0,3,2,2,2,1,1,6,2,3,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,4,10,3,14,22,18,32,29,25,27,24,19,13,6,3,3,1,1,0,1,3,3,1,4,1,3,1,3,2,1,2,0,3,2,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690299.133,2299.1334,3,0,445,445,147.50,2521,2567,15.24,18.70,978.05,37.45,341.59,21.77,47.64,3.02,271.65,39.07,599.12,1006.59,28.31,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,0,1,1,1,0,2,0,2,0,2,0,1,0,1,0,2,1,0,1,0,2,1,3,4,0,0,1,0,1,0,1,1,1,2,1,1,2,1,3,1,1,3,0,3,0,2,3,2,2,5,1,4,0,2,1,3,0,4,1,0,2,1,0,4,1,4,0,2,0,3,4,1,1,3,2,8,2,2,4,2,2,0,1,0,2,1,3,4,0,1,1,1,0,0,0,0,2,0,0,2,4,2,6,12,13,27,21,29,32,29,26,21,19,15,5,3,0,1,1,1,1,0,1,1,2,2,3,4,2,3,2,2,2,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690300.134,2300.1338,3,0,473,473,159.41,2519,2564,15.29,18.67,977.98,37.46,341.59,20.18,46.72,2.97,266.81,39.09,600.00,1007.03,28.18,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,1,1,0,2,0,0,3,4,9,5,3,7,1,1,1,3,2,0,0,5,4,0,4,2,0,3,1,1,0,1,0,5,0,1,1,0,1,1,0,4,0,1,1,3,2,1,2,1,0,2,0,0,0,1,3,1,4,0,3,0,1,0,1,1,0,0,2,1,2,2,3,2,1,3,2,6,1,5,1,3,2,3,1,1,2,1,2,1,2,2,1,0,1,0,2,0,0,0,1,1,1,1,4,2,2,8,19,20,35,31,30,23,26,28,21,11,10,1,2,1,0,0,2,0,0,2,1,3,2,1,1,1,1,2,2,3,0,2,0,2,3,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690301.133,2301.1334,3,0,510,510,173.26,2520,2570,16.52,18.89,978.04,37.46,341.59,23.66,45.93,2.94,272.53,39.09,599.12,1007.03,28.31,11.38,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,0,1,0,2,2,1,6,4,2,2,2,2,4,3,2,7,6,2,2,0,2,2,0,3,2,2,1,3,0,1,1,1,2,1,2,0,2,1,0,0,2,1,1,2,0,1,1,0,1,2,2,0,0,0,1,1,1,1,2,1,0,1,2,2,0,0,0,0,2,2,3,4,2,2,5,4,3,4,4,3,5,8,1,0,0,2,0,0,1,1,1,1,0,0,1,1,1,0,2,2,1,3,7,10,14,28,35,27,37,29,28,29,22,27,12,1,2,0,0,2,1,0,2,0,1,1,2,3,1,2,2,3,0,0,1,1,0,2,1,0,0,0,1,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690302.134,2302.1337,3,0,518,518,171.24,2519,2567,15.96,18.36,978.05,37.47,341.59,22.69,48.25,3.02,272.97,39.03,600.44,1006.59,28.31,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,2,3,5,5,2,4,6,8,2,7,10,2,8,5,5,5,3,6,3,1,1,5,0,2,0,1,0,2,1,1,4,1,1,1,4,1,2,4,1,1,3,2,1,2,2,0,1,2,2,2,0,0,1,1,0,2,3,5,1,1,1,1,0,1,1,1,0,3,1,0,2,0,1,0,0,2,3,3,0,3,3,2,3,0,2,3,6,1,1,1,2,0,1,1,0,1,0,0,0,0,0,2,1,1,3,7,14,12,34,24,24,24,26,31,24,22,15,9,2,2,2,2,3,1,1,2,1,4,1,1,1,3,1,1,0,2,0,2,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690303.134,2303.1337,3,0,422,422,135.05,2519,2568,16.27,18.49,978.02,37.47,341.59,22.55,42.56,3.12,274.73,39.05,593.85,1006.59,28.31,11.38,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,0,1,0,2,2,1,1,1,1,0,1,2,1,2,3,1,1,1,0,0,2,1,0,3,3,5,4,0,1,1,1,1,1,0,3,1,0,2,2,2,1,1,1,3,1,1,5,1,2,0,3,2,0,0,1,1,1,3,0,2,2,0,2,1,1,2,2,2,3,2,1,4,2,1,5,2,3,1,2,1,3,0,1,2,0,1,1,0,1,2,0,0,1,0,2,1,0,0,1,2,3,1,3,14,9,13,22,39,20,28,26,20,19,15,9,0,2,0,1,0,1,1,2,4,2,2,4,3,3,2,3,0,2,0,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690304.134,2304.1338,3,0,468,468,159.28,2519,2569,16.68,18.78,977.98,37.48,341.59,22.34,48.28,2.94,270.77,39.07,600.44,1005.27,28.31,11.38,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,1,2,1,0,3,1,2,4,1,3,4,6,2,3,4,2,4,1,3,4,2,3,0,0,1,2,0,0,3,2,1,0,4,2,1,1,1,3,1,2,3,1,1,2,1,1,3,1,0,0,1,3,2,2,2,1,1,2,3,1,3,1,0,0,0,1,1,3,3,0,0,4,0,6,2,4,1,6,4,2,1,0,1,3,0,0,1,2,0,0,1,1,0,0,0,2,0,0,1,0,1,2,1,5,16,19,17,24,31,29,28,29,30,13,20,8,4,0,1,0,0,0,2,2,1,0,2,0,3,0,1,1,1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690305.134,2305.1336,3,0,461,461,153.20,2519,2566,15.60,18.20,977.94,37.48,341.59,24.89,47.59,3.01,271.65,39.07,600.44,1006.15,28.31,11.36,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,1,0,0,1,0,2,1,0,1,2,0,2,0,1,3,0,1,1,1,3,2,1,1,1,6,1,4,0,1,1,0,3,0,0,2,2,0,1,1,6,4,0,1,1,2,1,2,2,1,3,1,1,1,2,2,3,3,3,0,1,0,2,4,2,3,1,0,1,2,1,0,5,3,0,5,1,2,1,4,4,5,2,3,1,1,2,1,1,1,1,0,1,2,2,0,0,1,0,1,1,0,1,2,0,11,6,15,20,31,20,26,21,28,32,18,17,6,2,0,1,0,0,2,3,2,2,4,4,4,1,0,3,1,0,3,0,3,1,0,1,1,1,0,4,0,0,1,4,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690306.133,2306.1334,3,0,420,420,138.73,2520,2570,16.57,19.27,977.99,37.49,341.59,23.75,48.94,3.03,272.53,39.07,600.88,1005.71,28.38,11.38,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,1,1,0,0,1,0,0,0,2,1,3,1,2,2,1,4,1,2,1,6,0,1,1,1,1,1,0,2,1,3,2,2,1,2,0,2,2,0,1,1,0,3,0,2,3,2,0,2,4,1,0,3,0,1,2,1,0,1,1,2,0,0,1,0,1,1,2,0,1,1,4,2,1,2,3,2,2,2,2,3,0,3,1,1,0,1,0,0,3,2,0,0,1,0,0,1,0,0,0,0,3,1,7,5,15,13,18,23,31,28,15,28,26,23,9,9,2,3,3,1,1,1,1,1,2,3,0,2,1,5,0,1,1,1,2,2,0,1,1,0,0,0,0,0,2,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690307.133,2307.1334,3,0,418,418,145.78,2520,2565,15.00,18.83,977.92,37.50,341.59,22.03,48.89,2.87,274.29,39.07,600.44,1007.03,28.38,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,1,0,1,1,0,0,0,0,1,2,1,0,0,1,0,1,1,1,1,4,0,0,4,2,0,2,3,3,1,2,0,2,1,5,3,1,1,2,1,1,2,0,2,0,0,0,0,1,0,2,1,1,2,1,2,3,1,1,0,0,0,1,2,0,4,1,2,2,0,2,1,3,2,1,1,5,3,5,5,4,2,1,1,2,1,1,1,0,2,1,1,1,0,0,2,2,0,2,0,0,0,0,0,1,7,16,13,28,16,29,32,28,20,23,21,10,5,0,1,1,1,0,0,0,3,1,4,1,1,1,4,1,2,1,1,1,2,0,1,0,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690308.134,2308.1338,3,0,466,466,155.95,2520,2568,15.87,18.49,978.06,37.51,341.59,22.10,48.46,2.99,272.09,38.93,600.44,1006.59,28.38,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,1,0,0,0,0,0,1,1,3,0,1,2,1,1,0,2,2,0,1,3,0,2,0,2,5,5,1,1,2,0,2,1,1,0,1,2,1,1,1,2,4,2,1,3,1,1,1,2,2,2,0,3,1,0,0,1,4,1,1,0,1,2,1,2,0,0,2,0,2,1,1,2,3,4,3,1,2,2,3,2,2,2,2,6,1,3,3,1,1,1,1,0,1,1,0,3,2,0,1,2,1,2,2,3,8,16,23,30,24,35,33,18,24,21,24,11,5,0,2,3,3,0,1,3,2,0,1,4,0,3,1,0,4,2,1,1,0,1,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690309.134,2309.1338,3,0,391,391,134.03,2523,2571,16.18,18.81,977.96,37.52,341.59,20.95,48.06,2.92,271.21,39.09,600.44,1008.79,28.38,11.36,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,1,1,1,1,0,0,2,1,1,0,2,1,1,1,1,1,2,2,1,0,2,1,0,1,1,4,1,2,1,3,1,0,0,0,0,3,0,3,4,1,3,1,2,0,1,1,2,1,1,2,1,2,0,2,0,0,1,3,1,2,3,4,4,0,1,1,0,2,1,1,0,2,1,1,3,2,1,2,2,2,3,3,1,1,3,1,2,0,1,0,0,0,0,2,1,0,1,1,1,1,1,2,7,12,16,17,17,28,22,24,22,20,14,15,6,3,3,2,1,2,0,3,1,3,0,0,3,2,0,2,0,2,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690310.134,2310.1338,3,0,443,443,145.19,2519,2566,15.56,18.32,978.07,37.53,341.59,23.73,48.97,3.05,272.53,39.05,600.88,1006.15,28.36,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,2,0,1,0,2,0,0,3,0,1,1,2,1,3,2,2,2,2,0,1,0,2,0,2,3,2,2,2,1,1,2,5,0,2,3,1,2,1,2,1,2,1,1,3,4,1,1,1,2,1,0,1,2,2,2,2,1,1,2,1,3,3,0,0,0,0,0,0,1,5,1,0,2,2,4,2,5,0,1,2,3,1,3,1,3,2,0,1,1,3,0,2,2,0,0,1,0,0,0,0,2,0,0,0,4,19,18,17,24,39,37,26,21,19,12,16,5,2,1,0,2,0,2,2,0,0,0,3,2,5,2,0,5,3,2,1,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690311.133,2311.1334,3,0,388,388,128.04,2521,2568,15.68,18.44,978.01,37.54,341.59,21.30,46.71,3.03,272.97,39.05,599.56,1006.15,28.38,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,2,1,3,1,0,2,1,0,0,2,2,1,2,1,2,1,1,1,3,1,0,1,2,0,2,0,1,1,1,1,3,3,3,3,3,2,0,1,3,1,1,5,3,1,1,2,0,1,1,0,0,1,1,0,2,0,2,2,3,1,2,4,4,1,3,3,3,2,2,3,2,2,2,1,2,1,0,0,0,1,0,2,1,0,1,1,0,1,1,4,4,9,16,19,23,26,17,18,29,15,14,16,7,2,1,2,1,1,2,1,3,4,0,1,1,1,1,1,1,1,3,3,0,1,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690312.133,2312.1334,3,0,446,446,152.61,2521,2567,15.55,18.30,978.03,37.55,341.59,20.97,47.37,2.92,272.09,39.05,597.36,1006.59,28.41,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,0,0,1,0,0,2,0,0,2,4,0,1,2,0,0,1,3,2,2,1,0,4,2,1,0,3,1,2,1,0,0,0,2,0,2,1,0,1,1,4,1,3,1,1,0,0,2,2,1,2,0,3,2,0,0,1,0,1,1,1,2,0,3,1,1,1,1,3,2,0,2,2,4,1,1,4,6,0,5,1,2,3,2,2,1,3,1,2,0,0,0,1,1,1,1,1,0,0,1,0,2,6,6,10,18,28,27,37,27,20,27,21,28,11,5,6,2,1,0,0,2,2,0,1,1,3,1,3,2,2,1,1,0,0,1,0,3,1,3,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690313.134,2313.1337,3,0,413,413,139.94,2520,2566,15.42,18.57,978.05,37.56,341.59,23.11,50.10,2.95,271.65,39.05,600.00,1007.03,28.41,11.38,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,0,1,0,2,2,1,0,1,1,1,2,0,2,1,1,2,2,1,0,2,1,3,0,1,1,1,1,2,0,0,2,2,0,0,1,1,5,2,2,0,1,1,1,3,1,2,1,2,0,3,2,4,0,2,2,1,2,2,0,1,1,2,1,0,2,2,2,3,2,0,1,0,4,1,2,3,3,4,1,7,1,5,1,4,4,0,0,0,1,0,1,0,1,0,0,0,0,1,2,2,1,2,7,11,10,21,18,30,25,29,17,21,26,17,2,4,1,0,1,0,0,0,2,1,1,2,3,3,2,2,4,2,0,2,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690314.134,2314.1338,3,0,391,391,130.51,2518,2566,15.86,19.11,977.96,37.56,341.59,21.81,48.15,3.00,272.53,39.07,599.12,1007.03,28.36,11.47,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,0,1,0,1,0,1,0,1,0,3,1,0,1,2,0,0,2,1,5,1,2,0,2,3,1,1,1,0,1,0,2,0,2,3,1,2,0,1,0,1,0,3,1,2,0,3,4,1,0,1,1,0,2,0,0,3,1,1,1,1,1,2,0,1,3,0,3,1,3,0,3,1,1,1,2,3,2,2,4,2,1,4,4,1,1,1,1,0,2,1,0,0,2,1,0,1,0,0,2,2,4,3,12,11,6,20,21,26,27,22,35,22,12,6,11,5,0,1,0,1,0,1,1,1,0,0,1,0,3,1,0,2,0,0,2,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690315.133,2315.1334,3,0,444,444,150.57,2518,2564,15.21,18.47,977.97,37.56,341.59,20.81,46.77,2.95,273.85,38.91,599.56,1006.59,28.20,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,1,0,0,1,0,1,1,1,2,1,0,0,1,1,2,1,3,1,3,1,1,3,2,0,5,1,0,3,3,2,1,0,1,2,3,1,1,0,0,3,5,2,2,0,4,1,2,3,1,0,1,1,2,0,1,2,1,1,2,2,1,3,1,2,1,1,0,0,0,0,3,2,3,2,0,2,5,3,3,4,2,4,2,0,3,2,3,1,3,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,2,5,15,17,27,19,29,25,34,30,21,15,11,10,4,0,1,0,1,0,0,2,0,1,2,0,1,3,1,2,1,1,1,3,1,1,0,0,0,1,0,0,0,1,2,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690316.134,2316.1337,3,0,399,399,136.04,2521,2569,16.29,18.44,978.02,37.56,341.59,20.92,46.73,2.93,272.53,39.07,600.00,1006.15,28.36,11.38,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,2,1,0,1,1,2,1,0,1,1,2,3,4,0,1,1,3,0,2,1,1,4,3,0,4,2,1,1,0,0,2,3,0,0,4,1,1,0,2,2,2,1,1,2,2,1,2,3,2,0,2,0,1,1,1,1,0,1,0,0,0,1,2,1,0,0,1,1,1,2,1,1,0,3,2,1,5,3,0,2,5,1,2,2,1,0,1,0,1,1,2,2,1,0,0,1,0,0,0,1,1,0,0,3,0,6,10,23,16,23,34,22,18,20,28,18,10,5,2,0,1,1,1,1,1,2,0,2,0,2,1,3,1,3,1,0,1,3,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690317.134,2317.1338,3,0,424,424,147.34,2520,2564,14.62,18.73,978.07,37.56,341.59,22.55,45.78,2.88,270.77,39.05,598.24,1006.59,28.41,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,0,0,0,1,0,0,1,2,1,3,0,3,4,1,1,4,2,2,1,0,1,2,2,0,1,1,0,0,2,3,1,5,1,1,2,1,1,1,1,1,2,2,2,2,1,2,0,3,0,0,1,0,0,3,0,2,0,1,0,3,0,3,1,1,1,1,0,0,4,3,1,5,0,3,3,1,6,2,3,3,1,1,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,2,7,10,19,23,26,42,27,23,17,26,16,16,7,1,1,0,0,1,2,0,0,1,3,4,0,1,0,2,3,2,2,1,1,1,0,1,0,0,1,0,1,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
